sale_id,sale_date,product_id,branch_id,customer_id,channel,quantity,unit_price,discount_pct,revenue,cost,profit
S01503,2026-03-24,P004,B002,C0097,Store,3,420,0.15,1071.0,955.7,115.3
S01504,2026-04-18,P002,B001,C0098,Online,1,3200,0.15,2720.0,1902.64,817.36
S01505,2026-04-06,P010,B001,C0018,Corporate,1,190,0.15,161.5,127.28,34.22
S01506,2026-06-13,P010,B005,C0029,Store,1,190,0.05,180.5,136.0,44.5
S01507,2026-02-21,P003,B004,C0004,Online,3,950,0.0,2850.0,1702.03,1147.97
S01508,2026-06-11,P002,B002,C0053,Store,1,3200,0.0,3200.0,2086.12,1113.88
S01509,2026-05-26,P009,B001,C0064,Store,2,3100,0.15,5270.0,4392.37,877.63
S01510,2026-02-18,P004,B005,C0072,Online,2,420,0.0,840.0,591.1,248.9
S01511,2026-02-05,P002,B004,C0017,Store,1,3200,0.0,3200.0,2220.26,979.74
S01512,2026-05-13,P005,B001,C0003,Store,1,360,0.1,324.0,247.72,76.28
S01513,2026-02-27,P005,B003,C0010,Store,1,360,0.0,360.0,278.5,81.5
S01514,2026-05-17,P010,B002,C0080,Corporate,4,190,0.1,684.0,488.26,195.74
S01515,2026-01-15,P009,B001,C0005,Online,4,3100,0.0,12400.0,8812.02,3587.98
S01516,2026-03-28,P007,B003,C0071,Store,3,1250,0.0,3750.0,2279.47,1470.53
S01517,2026-03-26,P001,B002,C0090,Online,3,4200,0.1,11340.0,9586.9,1753.1
S01518,2026-01-10,P006,B001,C0071,Corporate,2,780,0.1,1404.0,1194.76,209.24
S01519,2026-05-03,P003,B003,C0084,Online,1,950,0.05,902.5,647.44,255.06
S01520,2026-03-31,P007,B004,C0008,Store,3,1250,0.0,3750.0,2191.08,1558.92
S01521,2026-01-07,P004,B005,C0071,Online,1,420,0.15,357.0,305.59,51.41
S01522,2026-05-04,P001,B004,C0071,Online,2,4200,0.05,7980.0,6050.25,1929.75
S01523,2026-02-05,P002,B004,C0044,Store,2,3200,0.0,6400.0,4162.29,2237.71
S01524,2026-04-22,P001,B002,C0097,Store,2,4200,0.0,8400.0,5565.95,2834.05
S01525,2026-05-18,P010,B001,C0008,Corporate,1,190,0.15,161.5,119.7,41.8
S01526,2026-01-20,P001,B002,C0084,Store,1,4200,0.0,4200.0,2729.72,1470.28
S01527,2026-03-04,P005,B002,C0010,Online,2,360,0.0,720.0,512.15,207.85
S01528,2026-03-06,P009,B002,C0029,Online,2,3100,0.0,6200.0,4709.07,1490.93
S01529,2026-04-24,P005,B003,C0035,Online,1,360,0.15,306.0,226.38,79.62
S01530,2026-03-23,P009,B005,C0080,Store,1,3100,0.05,2945.0,2235.41,709.59
S01531,2026-05-05,P005,B001,C0095,Store,1,360,0.1,324.0,225.4,98.6
S01532,2026-05-22,P004,B001,C0031,Store,3,420,0.0,1260.0,739.84,520.16
S01533,2026-06-28,P008,B004,C0076,Corporate,1,1800,0.0,1800.0,1141.31,658.69
S01534,2026-04-09,P005,B001,C0049,Store,3,360,0.05,1026.0,733.4,292.6
S01535,2026-04-09,P008,B001,C0007,Store,1,1800,0.15,1530.0,1199.19,330.81
S01536,2026-06-19,P005,B001,C0097,Online,1,360,0.0,360.0,274.32,85.68
S01537,2026-03-28,P005,B005,C0056,Store,1,360,0.15,306.0,268.51,37.49
S01538,2026-04-20,P001,B001,C0069,Online,4,4200,0.15,14280.0,10709.73,3570.27
S01539,2026-04-29,P007,B005,C0049,Online,3,1250,0.0,3750.0,2296.91,1453.09
S01540,2026-04-30,P004,B002,C0011,Corporate,1,420,0.15,357.0,323.48,33.52
S01541,2026-03-05,P009,B003,C0035,Store,1,3100,0.1,2790.0,1968.05,821.95
S01542,2026-06-18,P005,B005,C0034,Store,1,360,0.15,306.0,231.91,74.09
S01543,2026-02-15,P008,B004,C0062,Store,1,1800,0.0,1800.0,1391.72,408.28
S01544,2026-06-13,P009,B002,C0079,Store,2,3100,0.0,6200.0,3938.79,2261.21
S01545,2026-05-22,P006,B001,C0064,Store,1,780,0.0,780.0,492.89,287.11
S01546,2026-02-02,P004,B002,C0084,Store,2,420,0.0,840.0,526.29,313.71
S01547,2026-01-10,P003,B005,C0030,Corporate,2,950,0.0,1900.0,1312.29,587.71
S01548,2026-01-16,P005,B003,C0006,Store,3,360,0.0,1080.0,743.14,336.86
S01549,2026-06-03,P004,B003,C0031,Store,2,420,0.0,840.0,573.05,266.95
S01550,2026-02-22,P006,B005,C0055,Store,3,780,0.05,2223.0,1390.61,832.39
S01551,2026-03-14,P003,B001,C0084,Store,3,950,0.0,2850.0,2208.81,641.19
S01552,2026-04-06,P008,B003,C0020,Online,1,1800,0.0,1800.0,1148.71,651.29
S01553,2026-06-01,P001,B001,C0095,Online,3,4200,0.1,11340.0,9111.74,2228.26
S01554,2026-05-11,P010,B003,C0093,Corporate,1,190,0.1,171.0,111.44,59.56
S01555,2026-02-08,P007,B001,C0074,Corporate,4,1250,0.0,5000.0,3465.4,1534.6
S01556,2026-06-11,P009,B004,C0078,Online,1,3100,0.1,2790.0,2292.89,497.11
S01557,2026-05-01,P009,B005,C0032,Store,1,3100,0.1,2790.0,1979.7,810.3
S01558,2026-03-26,P004,B003,C0057,Store,1,420,0.0,420.0,301.82,118.18
S01559,2026-04-15,P006,B001,C0078,Store,2,780,0.0,1560.0,1108.64,451.36
S01560,2026-02-28,P008,B004,C0032,Store,3,1800,0.0,5400.0,4131.77,1268.23
S01561,2026-04-15,P010,B002,C0011,Online,3,190,0.0,570.0,366.38,203.62
S01562,2026-04-15,P007,B005,C0026,Corporate,2,1250,0.15,2125.0,1890.72,234.28
S01563,2026-02-16,P008,B001,C0061,Store,1,1800,0.1,1620.0,1300.1,319.9
S01564,2026-01-26,P003,B001,C0017,Online,1,950,0.0,950.0,739.09,210.91
S01565,2026-05-12,P009,B004,C0031,Corporate,1,3100,0.05,2945.0,2230.1,714.9
S01566,2026-03-17,P002,B003,C0014,Corporate,3,3200,0.1,8640.0,6736.81,1903.19
S01567,2026-01-12,P002,B003,C0056,Corporate,4,3200,0.15,10880.0,8575.37,2304.63
S01568,2026-03-16,P008,B002,C0066,Online,2,1800,0.1,3240.0,2747.77,492.23
S01569,2026-01-22,P003,B001,C0042,Online,1,950,0.15,807.5,637.17,170.33
S01570,2026-04-23,P003,B005,C0064,Online,1,950,0.0,950.0,595.13,354.87
S01571,2026-03-29,P001,B005,C0055,Online,2,4200,0.1,7560.0,6290.03,1269.97
S01572,2026-03-15,P006,B004,C0095,Store,1,780,0.0,780.0,458.94,321.06
S01573,2026-02-23,P007,B005,C0037,Store,3,1250,0.0,3750.0,2249.6,1500.4
S01574,2026-02-12,P002,B003,C0034,Store,1,3200,0.0,3200.0,2040.63,1159.37
S01575,2026-06-05,P002,B002,C0066,Online,1,3200,0.0,3200.0,2209.38,990.62
S01576,2026-02-13,P001,B005,C0025,Corporate,4,4200,0.1,15120.0,11551.4,3568.6
S01577,2026-01-02,P008,B001,C0057,Store,1,1800,0.1,1620.0,1197.54,422.46
S01578,2026-05-14,P003,B004,C0016,Store,1,950,0.15,807.5,725.64,81.86
S01579,2026-04-24,P007,B004,C0015,Store,3,1250,0.0,3750.0,2723.73,1026.27
S01580,2026-04-01,P002,B002,C0059,Online,1,3200,0.1,2880.0,2070.62,809.38
S01581,2026-06-11,P009,B001,C0091,Online,1,3100,0.0,3100.0,2066.69,1033.31
S01582,2026-05-14,P006,B002,C0082,Online,2,780,0.15,1326.0,915.92,410.08
S01583,2026-06-10,P001,B002,C0034,Store,1,4200,0.0,4200.0,3001.61,1198.39
S01584,2026-05-01,P003,B004,C0082,Online,2,950,0.0,1900.0,1152.08,747.92
S01585,2026-01-23,P009,B002,C0091,Store,1,3100,0.1,2790.0,2176.95,613.05
S01586,2026-02-15,P001,B004,C0082,Online,2,4200,0.15,7140.0,5852.95,1287.05
S01587,2026-03-31,P008,B005,C0038,Online,1,1800,0.0,1800.0,1346.65,453.35
S01588,2026-06-21,P008,B004,C0038,Online,1,1800,0.0,1800.0,1239.63,560.37
S01589,2026-01-25,P004,B001,C0058,Corporate,3,420,0.0,1260.0,836.54,423.46
S01590,2026-03-25,P004,B004,C0045,Store,2,420,0.0,840.0,598.18,241.82
S01591,2026-06-28,P007,B002,C0088,Online,2,1250,0.05,2375.0,1750.53,624.47
S01592,2026-03-02,P001,B003,C0099,Store,1,4200,0.05,3990.0,2487.07,1502.93
S01593,2026-03-24,P005,B003,C0007,Store,3,360,0.05,1026.0,712.51,313.49
S01594,2026-03-10,P008,B002,C0029,Store,3,1800,0.0,5400.0,3615.45,1784.55
S01595,2026-05-27,P003,B005,C0017,Store,2,950,0.1,1710.0,1334.09,375.91
S01596,2026-06-04,P009,B001,C0091,Corporate,1,3100,0.05,2945.0,1853.96,1091.04
S01597,2026-03-27,P006,B005,C0026,Store,1,780,0.0,780.0,508.89,271.11
S01598,2026-02-10,P009,B004,C0043,Corporate,1,3100,0.0,3100.0,2362.61,737.39
S01599,2026-04-16,P004,B005,C0097,Online,4,420,0.0,1680.0,1258.48,421.52
S01600,2026-05-15,P002,B005,C0004,Store,2,3200,0.0,6400.0,4074.35,2325.65
S01601,2026-02-28,P004,B001,C0017,Store,1,420,0.05,399.0,298.64,100.36
S01602,2026-03-11,P002,B001,C0002,Store,2,3200,0.15,5440.0,4243.69,1196.31
S01603,2026-05-19,P010,B002,C0078,Store,2,190,0.05,361.0,235.17,125.83
S01604,2026-03-21,P006,B004,C0013,Online,1,780,0.0,780.0,523.99,256.01
S01605,2026-03-09,P010,B004,C0072,Store,1,190,0.0,190.0,146.94,43.06
S01606,2026-03-13,P008,B003,C0064,Corporate,2,1800,0.0,3600.0,2363.33,1236.67
S01607,2026-04-11,P006,B005,C0051,Online,2,780,0.1,1404.0,1209.06,194.94
S01608,2026-03-01,P008,B003,C0081,Online,1,1800,0.0,1800.0,1163.68,636.32
S01609,2026-01-22,P002,B005,C0011,Store,3,3200,0.05,9120.0,6707.35,2412.65
S01610,2026-02-06,P007,B005,C0008,Online,2,1250,0.1,2250.0,1830.29,419.71
S01611,2026-05-07,P005,B004,C0089,Store,1,360,0.0,360.0,211.43,148.57
S01612,2026-05-25,P010,B004,C0063,Corporate,1,190,0.0,190.0,138.89,51.11
S01613,2026-05-20,P008,B003,C0066,Corporate,1,1800,0.05,1710.0,1299.19,410.81
S01614,2026-05-23,P002,B001,C0021,Store,1,3200,0.0,3200.0,2340.41,859.59
S01615,2026-05-14,P002,B002,C0055,Store,3,3200,0.0,9600.0,5643.0,3957.0
S01616,2026-05-07,P003,B005,C0002,Online,2,950,0.1,1710.0,1260.9,449.1
S01617,2026-03-17,P002,B004,C0042,Corporate,2,3200,0.15,5440.0,4059.02,1380.98
S01618,2026-06-07,P006,B005,C0079,Online,1,780,0.1,702.0,559.26,142.74
S01619,2026-04-06,P009,B005,C0093,Store,2,3100,0.0,6200.0,4745.58,1454.42
S01620,2026-02-04,P003,B005,C0020,Online,2,950,0.0,1900.0,1260.2,639.8
S01621,2026-05-01,P002,B001,C0059,Store,1,3200,0.15,2720.0,1916.06,803.94
S01622,2026-03-26,P002,B001,C0072,Online,2,3200,0.0,6400.0,4160.58,2239.42
S01623,2026-02-27,P006,B001,C0040,Corporate,1,780,0.05,741.0,543.58,197.42
S01624,2026-04-05,P010,B004,C0010,Corporate,2,190,0.15,323.0,270.51,52.49
S01625,2026-06-01,P003,B001,C0017,Online,1,950,0.0,950.0,658.1,291.9
S01626,2026-05-14,P010,B004,C0095,Store,3,190,0.1,513.0,399.54,113.46
S01627,2026-06-07,P008,B002,C0079,Store,3,1800,0.0,5400.0,3230.65,2169.35
S01628,2026-02-07,P003,B002,C0007,Online,1,950,0.0,950.0,721.23,228.77
S01629,2026-02-05,P009,B004,C0016,Store,2,3100,0.0,6200.0,4216.47,1983.53
S01630,2026-03-03,P009,B004,C0067,Store,1,3100,0.05,2945.0,2018.09,926.91
S01631,2026-03-23,P009,B001,C0036,Corporate,3,3100,0.0,9300.0,7152.61,2147.39
S01632,2026-02-06,P007,B005,C0072,Store,2,1250,0.0,2500.0,1792.68,707.32
S01633,2026-04-22,P006,B002,C0045,Store,1,780,0.05,741.0,572.64,168.36
S01634,2026-04-19,P004,B005,C0023,Online,5,420,0.0,2100.0,1378.63,721.37
S01635,2026-01-03,P004,B004,C0013,Store,1,420,0.1,378.0,269.67,108.33
S01636,2026-04-05,P005,B005,C0083,Corporate,2,360,0.0,720.0,510.8,209.2
S01637,2026-05-03,P007,B001,C0074,Corporate,2,1250,0.0,2500.0,1762.64,737.36
S01638,2026-01-08,P008,B005,C0083,Online,2,1800,0.05,3420.0,2627.95,792.05
S01639,2026-05-20,P002,B001,C0095,Store,2,3200,0.15,5440.0,3908.09,1531.91
S01640,2026-02-15,P003,B001,C0091,Store,3,950,0.0,2850.0,1905.73,944.27
S01641,2026-01-16,P006,B001,C0095,Corporate,1,780,0.0,780.0,554.6,225.4
S01642,2026-01-05,P006,B003,C0047,Corporate,1,780,0.1,702.0,565.05,136.95
S01643,2026-05-13,P001,B004,C0098,Store,2,4200,0.0,8400.0,4981.12,3418.88
S01644,2026-05-09,P003,B003,C0089,Store,1,950,0.0,950.0,666.62,283.38
S01645,2026-05-10,P007,B002,C0072,Online,3,1250,0.0,3750.0,2408.37,1341.63
S01646,2026-03-31,P002,B003,C0060,Online,3,3200,0.0,9600.0,6655.08,2944.92
S01647,2026-01-23,P002,B001,C0003,Store,1,3200,0.0,3200.0,2234.34,965.66
S01648,2026-02-13,P001,B002,C0040,Online,2,4200,0.15,7140.0,6456.64,683.36
S01649,2026-06-24,P004,B002,C0018,Store,1,420,0.0,420.0,258.55,161.45
S01650,2026-05-25,P006,B004,C0038,Store,1,780,0.0,780.0,480.03,299.97
S01651,2026-03-08,P008,B003,C0083,Store,1,1800,0.0,1800.0,1169.59,630.41
S01652,2026-05-14,P008,B002,C0073,Store,3,1800,0.05,5130.0,3300.16,1829.84
S01653,2026-02-23,P007,B003,C0090,Online,2,1250,0.0,2500.0,1553.72,946.28
S01654,2026-05-09,P009,B003,C0034,Store,3,3100,0.0,9300.0,5799.95,3500.05
S01655,2026-01-09,P002,B005,C0042,Online,1,3200,0.0,3200.0,2155.04,1044.96
S01656,2026-04-06,P010,B004,C0081,Online,4,190,0.0,760.0,547.4,212.6
S01657,2026-04-02,P001,B002,C0024,Store,1,4200,0.15,3570.0,3194.5,375.5
S01658,2026-04-02,P005,B002,C0079,Online,1,360,0.0,360.0,240.41,119.59
S01659,2026-04-27,P010,B005,C0033,Online,2,190,0.05,361.0,283.79,77.21
S01660,2026-04-06,P010,B003,C0030,Online,1,190,0.0,190.0,147.09,42.91
S01661,2026-05-10,P002,B004,C0004,Store,1,3200,0.1,2880.0,2112.48,767.52
S01662,2026-02-11,P009,B002,C0026,Corporate,3,3100,0.15,7905.0,7147.69,757.31
S01663,2026-05-26,P003,B002,C0040,Online,3,950,0.0,2850.0,2206.09,643.91
S01664,2026-02-06,P006,B004,C0023,Store,2,780,0.15,1326.0,950.82,375.18
S01665,2026-03-19,P005,B001,C0032,Store,3,360,0.05,1026.0,645.88,380.12
S01666,2026-02-09,P009,B003,C0088,Store,1,3100,0.0,3100.0,2089.9,1010.1
S01667,2026-04-11,P004,B004,C0013,Online,3,420,0.15,1071.0,791.97,279.03
S01668,2026-04-10,P003,B003,C0087,Online,1,950,0.0,950.0,721.62,228.38
S01669,2026-04-19,P010,B004,C0076,Online,1,190,0.15,161.5,138.34,23.16
S01670,2026-01-07,P004,B005,C0001,Store,1,420,0.0,420.0,272.15,147.85
S01671,2026-06-06,P010,B004,C0006,Corporate,2,190,0.0,380.0,258.4,121.6
S01672,2026-02-24,P005,B004,C0037,Store,1,360,0.0,360.0,239.45,120.55
S01673,2026-03-21,P007,B004,C0051,Store,4,1250,0.05,4750.0,3079.52,1670.48
S01674,2026-06-24,P009,B001,C0084,Online,1,3100,0.15,2635.0,2252.26,382.74
S01675,2026-04-14,P001,B002,C0002,Store,2,4200,0.05,7980.0,6024.98,1955.02
S01676,2026-05-05,P007,B004,C0015,Online,1,1250,0.0,1250.0,910.52,339.48
S01677,2026-06-04,P008,B005,C0047,Store,2,1800,0.0,3600.0,2695.8,904.2
S01678,2026-01-29,P003,B004,C0001,Online,1,950,0.15,807.5,566.2,241.3
S01679,2026-03-28,P010,B003,C0056,Store,3,190,0.15,484.5,430.03,54.47
S01680,2026-01-13,P008,B003,C0077,Store,3,1800,0.05,5130.0,3528.47,1601.53
S01681,2026-06-25,P006,B003,C0023,Store,2,780,0.0,1560.0,1074.14,485.86
S01682,2026-03-17,P006,B004,C0015,Store,1,780,0.15,663.0,457.96,205.04
S01683,2026-04-02,P001,B005,C0017,Online,1,4200,0.0,4200.0,2885.39,1314.61
S01684,2026-02-07,P008,B004,C0032,Corporate,1,1800,0.05,1710.0,1292.04,417.96
S01685,2026-05-15,P010,B004,C0093,Store,1,190,0.0,190.0,115.78,74.22
S01686,2026-06-13,P002,B004,C0096,Online,2,3200,0.0,6400.0,4899.12,1500.88
S01687,2026-03-19,P007,B004,C0096,Store,4,1250,0.0,5000.0,3621.59,1378.41
S01688,2026-01-21,P007,B001,C0070,Online,2,1250,0.0,2500.0,1757.79,742.21
S01689,2026-03-04,P001,B003,C0089,Online,1,4200,0.05,3990.0,2666.82,1323.18
S01690,2026-02-17,P005,B005,C0035,Online,2,360,0.0,720.0,515.26,204.74
S01691,2026-01-02,P007,B002,C0060,Store,1,1250,0.0,1250.0,793.69,456.31
S01692,2026-06-03,P006,B001,C0079,Store,1,780,0.0,780.0,486.89,293.11
S01693,2026-03-15,P010,B004,C0061,Online,2,190,0.0,380.0,261.55,118.45
S01694,2026-05-23,P001,B003,C0096,Store,1,4200,0.05,3990.0,2563.49,1426.51
S01695,2026-05-08,P004,B005,C0085,Online,2,420,0.0,840.0,554.89,285.11
S01696,2026-05-27,P002,B004,C0068,Online,1,3200,0.0,3200.0,2334.73,865.27
S01697,2026-04-05,P005,B003,C0080,Online,2,360,0.05,684.0,421.86,262.14
S01698,2026-05-30,P003,B005,C0037,Store,1,950,0.0,950.0,693.76,256.24
S01699,2026-05-23,P008,B002,C0016,Store,2,1800,0.05,3420.0,2525.13,894.87
S01700,2026-01-25,P007,B002,C0021,Store,1,1250,0.0,1250.0,769.66,480.34
S01701,2026-04-13,P009,B004,C0099,Store,1,3100,0.1,2790.0,1970.91,819.09
S01702,2026-04-03,P002,B003,C0064,Online,2,3200,0.0,6400.0,4811.59,1588.41
S01703,2026-04-29,P005,B004,C0069,Store,3,360,0.05,1026.0,688.7,337.3
S01704,2026-03-27,P008,B002,C0054,Online,1,1800,0.1,1620.0,1279.12,340.88
S01705,2026-04-16,P004,B001,C0011,Online,1,420,0.1,378.0,285.88,92.12
S01706,2026-06-03,P010,B004,C0081,Corporate,1,190,0.0,190.0,116.53,73.47
S01707,2026-05-01,P002,B003,C0066,Store,2,3200,0.15,5440.0,4210.35,1229.65
S01708,2026-02-19,P003,B004,C0092,Store,3,950,0.0,2850.0,1922.14,927.86
S01709,2026-02-21,P006,B002,C0059,Store,3,780,0.0,2340.0,1627.52,712.48
S01710,2026-03-04,P010,B004,C0015,Corporate,3,190,0.05,541.5,387.62,153.88
S01711,2026-06-04,P006,B002,C0005,Store,2,780,0.0,1560.0,906.95,653.05
S01712,2026-06-24,P007,B005,C0034,Corporate,3,1250,0.0,3750.0,2762.28,987.72
S01713,2026-05-18,P002,B005,C0093,Online,2,3200,0.0,6400.0,4273.31,2126.69
S01714,2026-01-16,P005,B004,C0092,Online,2,360,0.0,720.0,469.93,250.07
S01715,2026-05-11,P008,B004,C0075,Online,1,1800,0.0,1800.0,1316.86,483.14
S01716,2026-01-29,P003,B003,C0027,Store,1,950,0.0,950.0,702.16,247.84
S01717,2026-03-09,P002,B003,C0032,Online,1,3200,0.15,2720.0,2170.61,549.39
S01718,2026-03-08,P006,B003,C0073,Online,1,780,0.05,741.0,561.53,179.47
S01719,2026-03-12,P010,B001,C0048,Online,1,190,0.0,190.0,111.19,78.81
S01720,2026-05-25,P006,B003,C0061,Store,2,780,0.1,1404.0,1102.58,301.42
S01721,2026-04-23,P005,B002,C0050,Online,2,360,0.0,720.0,505.07,214.93
S01722,2026-03-07,P004,B001,C0034,Corporate,2,420,0.0,840.0,585.35,254.65
S01723,2026-04-04,P009,B005,C0083,Store,2,3100,0.0,6200.0,4801.78,1398.22
S01724,2026-02-09,P010,B005,C0068,Store,1,190,0.05,180.5,134.84,45.66
S01725,2026-05-04,P003,B004,C0040,Corporate,1,950,0.0,950.0,616.05,333.95
S01726,2026-02-22,P004,B002,C0046,Store,3,420,0.0,1260.0,894.6,365.4
S01727,2026-05-08,P008,B005,C0068,Corporate,4,1800,0.15,6120.0,5393.87,726.13
S01728,2026-02-28,P004,B003,C0065,Online,1,420,0.0,420.0,323.57,96.43
S01729,2026-01-18,P005,B005,C0008,Corporate,3,360,0.1,972.0,814.88,157.12
S01730,2026-04-25,P010,B005,C0084,Store,1,190,0.15,161.5,117.14,44.36
S01731,2026-03-04,P004,B004,C0012,Store,5,420,0.0,2100.0,1449.83,650.17
S01732,2026-02-18,P002,B002,C0098,Online,1,3200,0.0,3200.0,2012.12,1187.88
S01733,2026-05-29,P008,B004,C0082,Store,3,1800,0.0,5400.0,3476.37,1923.63
S01734,2026-01-19,P004,B004,C0076,Store,1,420,0.0,420.0,251.99,168.01
S01735,2026-02-25,P010,B004,C0015,Store,1,190,0.05,180.5,142.92,37.58
S01736,2026-04-24,P004,B005,C0033,Online,2,420,0.05,798.0,653.9,144.1
S01737,2026-04-15,P010,B003,C0037,Online,1,190,0.1,171.0,128.56,42.44
S01738,2026-06-15,P005,B003,C0065,Corporate,1,360,0.0,360.0,257.6,102.4
S01739,2026-03-21,P008,B001,C0066,Corporate,4,1800,0.05,6840.0,4185.38,2654.62
S01740,2026-05-01,P008,B002,C0057,Store,3,1800,0.15,4590.0,3461.01,1128.99
S01741,2026-03-29,P009,B002,C0065,Store,1,3100,0.0,3100.0,1930.19,1169.81
S01742,2026-03-20,P006,B005,C0087,Online,2,780,0.1,1404.0,970.41,433.59
S01743,2026-02-09,P006,B002,C0079,Store,1,780,0.0,780.0,585.37,194.63
S01744,2026-06-19,P003,B003,C0054,Corporate,5,950,0.15,4037.5,3320.47,717.03
S01745,2026-03-10,P004,B003,C0040,Online,3,420,0.0,1260.0,824.24,435.76
S01746,2026-03-27,P006,B003,C0001,Store,1,780,0.05,741.0,571.38,169.62
S01747,2026-04-14,P001,B004,C0003,Store,3,4200,0.05,11970.0,9240.96,2729.04
S01748,2026-06-30,P004,B002,C0055,Online,1,420,0.0,420.0,245.59,174.41
S01749,2026-04-08,P006,B005,C0057,Online,1,780,0.0,780.0,548.74,231.26
S01750,2026-03-12,P002,B001,C0076,Store,1,3200,0.05,3040.0,2458.56,581.44
S01751,2026-05-01,P001,B004,C0078,Online,4,4200,0.05,15960.0,10583.48,5376.52
S01752,2026-05-31,P007,B001,C0057,Store,2,1250,0.0,2500.0,1718.95,781.05
S01753,2026-03-14,P002,B004,C0094,Store,2,3200,0.0,6400.0,4962.79,1437.21
S01754,2026-04-16,P003,B002,C0032,Online,2,950,0.1,1710.0,1135.44,574.56
S01755,2026-03-25,P010,B005,C0089,Online,1,190,0.1,171.0,141.26,29.74
S01756,2026-01-06,P003,B001,C0047,Corporate,2,950,0.15,1615.0,1221.31,393.69
S01757,2026-04-25,P004,B002,C0087,Store,1,420,0.0,420.0,271.57,148.43
S01758,2026-06-30,P005,B003,C0053,Online,4,360,0.0,1440.0,869.53,570.47
S01759,2026-04-20,P007,B004,C0066,Online,3,1250,0.0,3750.0,2859.74,890.26
S01760,2026-04-06,P001,B005,C0042,Store,1,4200,0.1,3780.0,3169.39,610.61
S01761,2026-05-18,P008,B003,C0012,Online,2,1800,0.15,3060.0,2142.4,917.6
S01762,2026-05-23,P002,B005,C0060,Store,2,3200,0.0,6400.0,4446.62,1953.38
S01763,2026-06-06,P004,B001,C0095,Online,1,420,0.0,420.0,282.72,137.28
S01764,2026-02-08,P006,B001,C0089,Store,2,780,0.05,1482.0,1069.45,412.55
S01765,2026-04-21,P001,B004,C0029,Online,1,4200,0.05,3990.0,2451.85,1538.15
S01766,2026-03-24,P007,B002,C0069,Store,1,1250,0.15,1062.5,916.94,145.56
S01767,2026-04-28,P004,B005,C0020,Corporate,3,420,0.15,1071.0,949.35,121.65
S01768,2026-02-18,P003,B002,C0006,Store,1,950,0.1,855.0,665.37,189.63
S01769,2026-02-02,P009,B003,C0085,Corporate,1,3100,0.0,3100.0,2373.65,726.35
S01770,2026-02-23,P004,B003,C0028,Store,5,420,0.0,2100.0,1611.25,488.75
S01771,2026-04-01,P001,B002,C0049,Corporate,4,4200,0.0,16800.0,12546.77,4253.23
S01772,2026-01-07,P008,B002,C0099,Store,1,1800,0.05,1710.0,1115.51,594.49
S01773,2026-04-08,P010,B001,C0016,Store,1,190,0.1,171.0,137.73,33.27
S01774,2026-02-11,P004,B001,C0041,Corporate,2,420,0.0,840.0,613.15,226.85
S01775,2026-04-17,P004,B002,C0066,Corporate,3,420,0.0,1260.0,851.25,408.75
S01776,2026-01-29,P008,B001,C0013,Store,3,1800,0.05,5130.0,4170.49,959.51
S01777,2026-04-01,P006,B003,C0090,Online,1,780,0.15,663.0,499.31,163.69
S01778,2026-01-22,P007,B004,C0042,Store,4,1250,0.15,4250.0,3547.36,702.64
S01779,2026-01-12,P003,B002,C0089,Store,1,950,0.1,855.0,580.59,274.41
S01780,2026-05-01,P001,B001,C0048,Online,1,4200,0.15,3570.0,2991.2,578.8
S01781,2026-06-08,P007,B002,C0095,Store,1,1250,0.1,1125.0,966.33,158.67
S01782,2026-06-21,P003,B003,C0027,Corporate,1,950,0.0,950.0,556.7,393.3
S01783,2026-03-20,P007,B003,C0004,Corporate,1,1250,0.0,1250.0,732.12,517.88
S01784,2026-03-26,P001,B004,C0049,Store,3,4200,0.05,11970.0,7425.18,4544.82
S01785,2026-06-03,P009,B002,C0009,Store,1,3100,0.0,3100.0,1855.12,1244.88
S01786,2026-01-29,P008,B004,C0078,Corporate,3,1800,0.1,4860.0,3607.65,1252.35
S01787,2026-06-13,P001,B003,C0085,Online,3,4200,0.0,12600.0,7631.06,4968.94
S01788,2026-05-19,P006,B005,C0074,Online,1,780,0.05,741.0,569.2,171.8
S01789,2026-02-20,P003,B002,C0011,Online,3,950,0.0,2850.0,1781.56,1068.44
S01790,2026-01-25,P007,B003,C0094,Corporate,1,1250,0.0,1250.0,787.67,462.33
S01791,2026-06-18,P005,B003,C0074,Online,2,360,0.1,648.0,492.47,155.53
S01792,2026-03-10,P003,B003,C0005,Store,2,950,0.1,1710.0,1381.84,328.16
S01793,2026-04-09,P001,B002,C0031,Corporate,1,4200,0.15,3570.0,2464.66,1105.34
S01794,2026-02-11,P007,B003,C0074,Store,2,1250,0.0,2500.0,1543.87,956.13
S01795,2026-04-14,P008,B002,C0036,Online,1,1800,0.05,1710.0,1086.41,623.59
S01796,2026-06-17,P009,B003,C0063,Store,3,3100,0.0,9300.0,6028.23,3271.77
S01797,2026-05-21,P008,B001,C0047,Online,1,1800,0.1,1620.0,1138.63,481.37
S01798,2026-04-20,P001,B005,C0016,Store,1,4200,0.05,3990.0,3133.27,856.73
S01799,2026-05-21,P005,B002,C0011,Corporate,1,360,0.05,342.0,248.64,93.36
S01800,2026-05-10,P003,B004,C0088,Online,3,950,0.1,2565.0,1764.08,800.92
